Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
60861.1923,5.705720294,5.88068495,3.08,53548.07668,1321743.166,"06621 Benjamin Center Suite 596
Carlchester, IL 25434"
74372.29486,6.808273468,7.220010414,4.1,52209.45229,1449829.494,"84067 Carter Summit
New Jacob, RI 10579-0048"
74729.99606,5.829200134,8.109105123,5.1,20696.44536,1281537.368,"086 Ellis Ford Suite 326
Christophermouth, GU 30825-6006"
67669.46979,5.854990172,6.280358763,3.09,31751.88809,1111284.161,"12636 Melissa Orchard
Lake Sarah, MO 34808"
70021.88143,5.402040221,7.689611154,4.28,26767.53165,1136347.792,"8414 Kent Falls Suite 147
South Mckenzieport, AR 72905"
45557.52393,5.572560892,8.010396904,4.23,35042.99537,615055.6758,"9070 Tyler Centers Apt. 805
Kariview, NC 86284"
66592.69314,7.882474748,5.164784648,2.49,37634.50034,1362239.054,"9346 Ewing Square
East Caitlinfort, WY 73455-8256"
74176.62541,6.384670072,7.171983086,4.17,37195.22371,1418977.829,"3421 Wendy Wells
West Cristian, WV 17734-9176"
68444.72498,5.543497851,6.172883895,2.25,32850.76204,985339.4738,"44917 Karen Streets
North James, WV 03755"
66585.70578,4.738049891,7.291728071,5.33,36337.98632,1048647.166,"8039 Carr Mount Apt. 450
West Samanthatown, NC 48803"
71393.10377,4.54291921,7.517310847,6.4,42077.48142,1028683.045,"288 Mann Villages Suite 064
Lake Denisestad, NE 32429"
57688.27414,6.270998661,6.604815126,3.34,19900.00005,684257.1111,"75622 Tiffany Manor Suite 629
Lake Christopherton, TN 78360-0701"
83623.39726,5.847765848,9.174510392,5.04,42329.33484,1845325.357,"511 Doyle Squares
Lake Gabrielle, FM 88159-8268"
78511.79721,5.252930123,6.597951014,4.04,38180.37253,1287784.304,"0857 Amanda Island Suite 827
South Nathan, NJ 78071"
54927.09073,5.636097586,7.405263291,6.21,46469.88645,1120419.042,"83046 Hill Spur Suite 365
Zunigaside, WI 66905"
61098.27242,6.978220999,6.841803531,2.34,27467.27523,1023205.041,"40122 Morris Neck
Sheliaburgh, DE 82340"
75171.7138,6.204954182,8.812217629,6.14,40621.11707,1874415.107,"85731 Fowler Shores Apt. 056
Garciaview, TN 97935"
53330.64761,5.417393941,5.721618516,2.32,32317.23112,670356.8953,"64219 Alicia Throughway
East Wendy, OH 50612"
55178.82864,6.411857564,7.067064913,4.22,31270.18505,1004070.998,"7591 Lisa Court Apt. 074
East Alyssashire, WI 11824-5756"
72083.34088,4.174159402,5.728891849,2.44,36471.45807,885379.7903,"439 Bishop Path
Lake Richardtown, NH 13156-6062"
57847.31707,5.119668858,8.346175612,4.39,40208.77121,1111360.303,"5048 Marquez Meadows Suite 774
Jessicamouth, VA 80789"
82732.49039,5.764884006,8.321753031,6.04,30486.02174,1557276.064,"88439 Ryan Bridge Suite 855
Thompsonchester, FL 58924"
58308.66826,7.097220192,6.701059552,3.29,37999.88351,1364832.003,"3291 Mack Walks Apt. 862
Paynestad, MN 29079"
73030.84297,7.989983675,6.411736421,2.44,28426.01862,1510659.228,"49404 Rose Terrace Suite 234
Port Matthewton, UT 51769"
83307.29546,6.32055703,6.446436813,4.34,37963.34189,1584317.753,"38922 Clark Spring Apt. 000
West Cindy, KS 91072"
48091.9974,3.749314681,5.326505509,3.1,42693.3202,383020.8277,"USS Krueger
FPO AP 15908"
64336.1763,6.240715553,5.540148415,4.26,43218.17516,1028760.465,"844 Jennifer Trace
Waltersland, VT 07440-3816"
63672.10167,7.827579915,7.124166813,4.34,31778.6158,1437458.364,"69443 Williams Greens Suite 909
West Monicaville, AS 39266"
63371.00554,5.316748671,7.471420621,4.47,29646.05099,1025701.595,"993 Ortega Club
Turnerside, GA 17219"
55795.38073,6.663034957,6.982778235,2.34,26448.03397,903665.2037,"8837 Daniel Wells Suite 168
Heatherton, ME 49081-0303"
61983.79994,5.37908486,6.228863671,4.41,49837.57748,1151189.642,"749 Jessica View
East Kylefort, AS 15086"
69430.49062,6.108953681,5.802397135,4.41,42969.32652,1205706.715,"Unit 5848 Box 0150
DPO AE 27558"
73932.37627,5.696900628,7.028096445,3.25,34197.29156,1324377.609,"2559 Dylan Stream
South Andrewview, FM 80429"
48283.3606,5.678625645,7.630982261,3.11,15781.56728,668183.5099,"670 Miller Ports
New Sara, CO 77848"
66925.19935,5.153049571,8.396902677,3.16,42590.68517,1222412.02,"18422 Freeman Islands
North Samanthachester, ID 82969-9650"
58806.40966,5.976269916,7.154736814,4.25,32721.23706,1040762.832,"70380 Albert Glens
Morganchester, KS 12943-9753"
70839.34598,6.602366427,7.272131535,4.01,43347.1708,1643086.278,"63180 Carlos Throughway Suite 149
Mcconnellstad, AL 83502-6895"
57136.45576,5.197156478,6.973464022,3.18,26915.14573,886536.4284,"33328 Christopher Wall
Daytown, AZ 93829"
45862.13138,5.453673165,5.128000604,2.4,40339.03535,576356.0319,"USNS Wallace
FPO AP 94167-1961"
70268.39879,5.918998289,4.365670693,3.12,39143.57004,1012545.492,"36248 Smith Avenue
South Rebecca, AZ 14861"
74030.61555,4.723381297,5.573091597,2.4,46784.72521,1194594.988,"445 Johnson Rue
North Andrew, RI 94297"
72324.61837,7.657627826,5.820731843,2.41,46351.47061,1692308.59,"33535 Alvarado Junctions Apt. 327
Leville, ME 36143-8095"
70489.293,5.907266843,7.025480822,5.06,48796.54452,1541746.291,"8489 Johnson Throughway
West Brianna, NV 24375"
45530.76804,5.402340617,7.069743706,3.32,31000.29904,426906.1829,"241 David Radial
Arielmouth, WI 24753"
50768.3966,5.172956406,8.017690842,6.19,32501.30031,842777.9925,"94169 Rachel Ranch
East Catherineport, SD 70475-4606"
55593.07981,7.920281693,7.976184127,5.45,42067.69394,1574526.977,"95191 Holmes Lights Apt. 546
Stuartberg, SD 11501"
89030.56171,6.243065203,6.34726217,3.12,61402.315,2033546.785,"498 Campbell Spur
Timothyton, WY 94818"
77984.28105,6.73211894,5.620779364,4.27,41723.23587,1488535.16,"315 Valerie Summit
Scottchester, HI 13703"
69084.55163,6.765076366,5.772280412,3.02,39229.57971,1191564.2,"58244 Gregory Stravenue Suite 061
Markberg, OR 63045"
60865.56162,5.005418656,5.502792731,2.09,50842.60665,927677.4223,"9027 Amanda Skyway Suite 280
Tylerhaven, WA 61983"
78255.84477,6.527109335,7.4326178,4.18,25101.34937,1489667.75,"7835 Lee Park
North Hollyland, PR 82345"
66347.04471,4.643660663,5.335454984,2.11,44644.24779,930493.3313,"764 Christina Groves
Lake John, ME 30645"
67839.53007,7.640478985,7.348255327,5.31,61073.2803,1789999.444,"9259 Osborne Mountain
Hughesmouth, MP 25441"
58694.51502,7.394768108,9.269452625,4.32,49960.97724,1708631.365,"Unit 7385 Box 9302
DPO AP 21450"
69876.39825,6.844688738,7.731538743,6.21,27379.90017,1446597.122,"67623 King Street Suite 141
Solisbury, MT 04837"
67079.97604,5.767121991,6.952632517,2.26,33434.09618,1204214.03,"0709 Willis Motorway
Heatherfort, FM 22804"
71920.0673,5.241977551,6.169854621,4.3,29505.84117,1088834.29,"84171 Johns Wells Apt. 868
Sarahberg, DC 35407"
72490.81469,5.453652414,5.662264374,4.25,17981.45047,699222.8361,"824 Kari Gateway
East Shelly, MT 69900"
65354.14001,5.756912712,6.92389186,3.36,33946.93546,1205114.23,"41950 Navarro Light
East Amanda, ME 66433-0001"
76493.31516,6.790966649,8.026935026,3.34,41848.37111,1761960.569,"8123 Brad Ridge Suite 510
East Daniel, MS 75510-8888"
50502.09419,7.407850298,6.666403436,3.17,37593.86249,1286477.396,"3025 Steven Underpass
Foleymouth, NM 73471"
57942.29221,5.471723698,6.311452472,3.41,33388.08215,816058.2238,"965 Murphy Pine Apt. 929
South Joditon, ND 44858"
60935.56171,5.691659801,6.714489334,3.05,26703.92133,874755.2933,"Unit 2286 Box 6344
DPO AP 49001-4308"
43192.11441,7.55182054,6.91893027,3.24,34134.02099,1054606.985,"792 Cameron Vista Apt. 831
Villarrealmouth, MN 48095-1533"
66631.10886,6.77202151,6.92370542,4.47,61361.73048,1714266.274,"69002 Ford Route Apt. 555
Marcberg, VI 90052"
68696.34726,6.378851617,7.346886988,4.03,41856.71867,1601527.415,"3011 Gray Bypass
Hodgesstad, AS 71104"
51026.01921,4.868855426,7.204504545,4.06,23853.4987,426100.4805,"1289 Amanda Extensions
South Ericshire, GU 99528-9481"
88054.31029,5.75867714,6.94059533,3.29,22289.73348,1454699.231,"558 Jackson Overpass Apt. 511
South Brittanyshire, GU 55774"
50362.53809,5.582573935,4.608842675,2.4,23611.05623,314167.8343,"56573 Matthew Extension Apt. 145
Suzannemouth, GU 54881"
66320.99448,6.287340353,6.808607098,2.5,16803.47999,933609.2581,"158 Martin Roads
Michellemouth, LA 58398-0605"
76926.14478,5.97725042,5.751756293,3.23,45836.01687,1353635.41,"728 William Drive
Ortizville, TN 98109"
74905.35292,5.981717244,7.503816552,5.06,41190.74957,1587357.946,"15465 Davis Forks Apt. 153
Wardton, NY 26628-8352"
76149.69359,7.241230672,6.632118776,3.42,31566.96055,1457672.906,"043 Ryan Junctions Suite 853
North Joanna, IA 67146-0005"
65643.86248,6.350233498,7.095461431,6.12,48882.49036,1265927.36,"79881 Myers Fords
North Larry, WI 13795"
74910.40483,5.949550209,7.152198619,6.26,39407.69374,1562573.061,"814 Glover Plains
Port Andrea, IN 33085-0999"
50241.37341,7.103036736,7.241312619,4.38,53804.91829,1376146.811,"05493 Palmer Terrace
Kimberlyton, TN 20895"
55159.12375,5.724654547,6.652983442,3.2,27911.73159,764799.883,"05581 Williams Mews Suite 810
West Ashley, UT 88476-6322"
64298.65142,7.004974009,7.0257819,3.39,35999.97553,1206986.885,"9971 Jay Junctions
East Davidmouth, VI 16466-3291"
56348.35334,6.336786948,4.891681432,2.2,23476.9736,649223.5061,"1629 James Pines
Port John, LA 49420"
97669.06449,6.888762611,6.73937946,4.14,43203.27106,2102244.497,"0646 Martin Pass
Kimberlyberg, GU 73453"
69970.31801,6.841783399,7.366424943,4.24,33649.36857,1429951.804,"24925 Whitney Point Suite 416
Melissamouth, VT 50514"
63402.76833,5.530011009,6.621723068,2.1,32620.83746,832559.7976,"04560 Chad Plains
Clarkshire, ME 86546"
69091.41138,7.07853903,7.051638798,5.42,32707.83443,1339303.657,"Unit 8410 Box 5521
DPO AP 20914-6877"
57876.99536,3.485869967,5.961239759,4.25,36800.46042,579710.1098,"367 Morgan Lodge Suite 363
West Laurenton, PR 70182"
65718.30197,4.907384606,4.147430722,4.14,54798.51145,995721.6274,"410 Benjamin Row
West Cody, TN 04841"
61601.58059,5.497874148,6.479527311,2.05,17410.3896,745523.8383,"3955 Tucker Square Apt. 923
Allenview, CO 55555-8106"
65864.97112,5.737810489,8.059131686,6.33,18092.39859,1004471.661,"770 Bianca Pine Suite 492
West Brandonview, VI 71611"
53230.11971,6.274359673,10.02437537,3.06,27360.81222,1311432.388,"71718 Barrett Ramp
Caseybury, NH 91777-4042"
85683.85595,6.597538708,5.464264782,3.24,26428.91317,1246936.946,"25869 Albert Isle Apt. 057
Lake Victorborough, TX 80274-9001"
78792.35527,5.735399275,6.559514913,4.01,29578.2212,1341449.572,"Unit 0248 Box 7958
DPO AA 89432-7985"
63830.17385,4.591533313,7.399103497,4.02,29862.95877,1020336.883,"615 Hale Camp Suite 218
Josephside, ND 69787"
59930.15607,7.055711218,6.69314942,4.28,44095.46156,1320897.013,"21153 Wayne Hills Suite 053
North Keith, FL 12086-3774"
80898.97216,5.559223352,6.801835856,4.37,37530.43139,1443470.037,"Unit 4225 Box 8935
DPO AP 67094-7879"
47904.68551,6.285249312,8.051999209,3.4,33853.9196,884015.2271,"Unit 3397 Box 4463
DPO AA 91280"
71068.99611,4.746896448,9.387912581,6.2,35724.01849,1355556.954,"USNV Wright
FPO AA 70734-4928"
67622.21961,5.813927735,5.071111867,4.16,35359.84847,841392.493,"USCGC Joseph
FPO AA 84443"
60437.72266,5.102177023,5.66960027,2.42,30461.70341,619664.2512,"3025 Calderon Lakes Suite 215
Sharpfort, DE 51855"
77628.22158,6.215553684,7.314935945,6,26257.11685,1446982.761,"7836 Smith Fork
Mcintoshhaven, CT 99600"
90244.7618,6.854701347,6.151475525,4.17,17771.3799,1575680.037,"8716 Fischer Mountains
South Frankstad, GU 09517"
74439.56614,4.180214591,7.964413567,5.28,44079.38816,1351639.839,"7729 Avila Glens Apt. 852
Butlerhaven, NH 43950-2402"
80819.28657,6.207741052,8.065919755,4.38,34535.99071,1543801.655,"11042 Shawn Skyway
Veronicamouth, MS 91207-6056"
73003.49571,5.152463665,6.820051097,4.43,23500.00687,1101239.492,"562 Medina Heights Apt. 359
West Robertton, MA 89628-9347"
66964.38136,4.999618369,7.47386643,3.2,36043.91711,1034180.949,"03150 Savannah Island Suite 695
Davisborough, PR 91379-3601"
73617.16103,4.949914268,7.373787156,5.06,29735.35798,1139360.434,"112 Everett Points Suite 792
Stephaniehaven, FM 48187"
68751.08325,4.979127981,7.380271214,6.1,25504.96032,1116351.753,"066 Brandon River Suite 915
West Brenda, VI 79772"
78693.8408,5.791574195,6.453815823,3.15,44210.15524,1526013.33,"0608 Pamela Mews Apt. 981
Camposfort, NH 70888"
64317.65144,6.5663511,6.487273843,2.34,22295.72191,1020098.041,"464 Shelia Squares
Port Maryberg, IA 30439-2823"
71939.37104,6.994091107,8.025891006,6.11,40053.8781,1617072.277,"2314 Jeffrey Prairie
Goodmanfort, MO 09014-1562"
71868.45489,6.44989432,7.529148738,5.22,42187.81234,1567482.268,"44216 Lawrence Branch Suite 013
West Matthew, CA 71303-7984"
84855.8418,4.273395859,5.310761266,4.05,43119.69703,1134273.425,"87336 Dorsey Union
Hillmouth, WI 61461-5466"
72969.67332,4.829483144,7.808808095,4.06,40262.82796,1434803.061,"88392 Joyce Locks Suite 992
Lake Scottview, ME 38475-3916"
68599.04341,4.526574352,8.781110948,5.45,44339.96289,1234837.206,"Unit 6023 Box 7633
DPO AA 46376"
64644.89881,3.23205949,6.518794324,2.13,45329.50884,863386.1738,"3593 Smith Shores Apt. 821
Jennaville, SD 31313-9212"
62677.19299,6.239752521,6.036458018,2.31,50162.61135,1246410.341,"PSC 8807, Box 1732
APO AP 16899-9076"
63380.81467,5.344664036,6.001574335,2.45,40217.33358,932979.3606,"3499 Stuart Plains Suite 304
Aaronhaven, NE 83521"
73515.39286,5.997008831,7.884560515,4.3,35015.07815,1468030.408,"064 Kristy Tunnel
Allenfurt, GU 60403"
58518.00019,5.988531573,7.834867501,4.3,44011.41991,1087802.888,"7407 Thompson Row
Rachelton, VA 34324"
60015.33707,6.1183064,8.728825463,5.36,27854.68792,1260484.462,"96095 Erin Meadows Apt. 708
Tracyfurt, KY 13198-2585"
73724.21451,6.514715094,5.713653888,3.04,33025.44312,1021122.052,"USNV Byrd
FPO AA 21590"
81850.98839,6.385530181,4.334884494,2.39,42634.95086,1375467.271,"739 Melissa Parkway
Brendanville, AR 09959"
81559.19834,4.9981194,4.802796916,2.03,45777.55156,1224792.357,"251 Jenna Shore
Port Brianchester, MH 40145"
62041.42829,6.692077853,7.121938799,3.25,46069.97691,1376898.058,"1500 Chen Tunnel
Port Williamburgh, NM 21980-9681"
76935.85041,5.396363142,9.349175609,6.5,25763.64325,1642164.216,"75974 Mueller Grove
Port Brian, WA 54211"
70564.46384,6.335995236,6.4694657,4.43,36308.24471,1210573.855,"21869 Willis Flats Suite 963
Rachelberg, VI 51379"
70885.5117,7.489075381,5.401579141,4.13,39730.15754,1246595.16,"68634 Bowman Wall Apt. 657
South Lindsaystad, AL 23019"
51742.0517,4.976384786,6.862250095,3.22,45458.31172,812059.0591,"568 Gloria Road Suite 451
Kimfurt, WV 22760-4628"
61830.2395,6.099760912,6.54354236,3.16,37688.39048,1054856.033,"70673 Christopher Mountains Apt. 785
West Mikeside, AR 76748"
73582.86266,7.425390997,5.965859467,4.27,36759.65255,1384432.153,"004 Gilbert Rest Apt. 122
Josephtown, IA 22209-1112"
73998.97605,5.702047487,4.779414719,3.2,49947.48099,1133126.484,"PSC 8727, Box 9505
APO AE 83389-7909"
62270.59377,5.486476594,7.841884408,5.07,56626.45629,1470476.987,"8170 Nguyen Lakes Suite 553
Richardsland, VT 91383"
61943.19165,7.202716558,6.613982587,3.07,41204.71039,1326837.456,"72922 Gerald Run
Bennettbury, IA 79096-0033"
71108.05397,5.337521408,8.30426675,4.4,39238.48488,1441956.202,"1601 Smith Grove
Angiefurt, ME 26214"
77485.71068,5.799168209,6.563428008,4.07,33296.59384,1278204.782,"2911 Fowler Fork Suite 529
North Justinfort, IA 72280"
56516.90365,5.323563633,6.995307465,2.03,34169.93467,803919.8065,"9920 Vasquez Road
North William, VT 10512-5275"
86129.76402,7.002562785,6.43330846,4.45,43393.29754,1880127.062,"1507 Jessica Brooks Suite 222
Scottberg, FL 04150"
70030.02061,6.223011942,7.656969157,3.05,26782.55627,1261715.462,"31625 Forbes Terrace Apt. 550
Masonview, WY 92231"
68449.04732,8.390376004,10.1449879,3.14,20145.88651,1810158.487,"46215 Craig Causeway Suite 574
Joyport, DC 81001-1533"
69518.48172,6.728847575,7.415805962,3.48,36570.18205,1527492.344,"8847 Raymond Burgs Suite 427
North Richard, CT 27306-6334"
62911.51832,6.28355989,6.056316024,3.25,39738.27109,1133084.324,"7279 Gonzalez Branch
Jamesfurt, MO 42807-4704"
78060.65073,6.377932267,6.365205749,2.07,47151.72226,1491145.24,"417 Fox Rue Suite 365
New Anitamouth, WV 41012"
71714.70068,5.322018628,5.229619481,3.22,28294.09415,853142.8085,"14889 Morrison Light
North Nicole, DC 75835-8124"
58970.57957,5.686392608,7.688318694,6.22,18991.77717,973688.7555,"15561 Cameron Cliffs
South Mark, NE 53966-8240"
89716.84074,5.216626584,7.494639257,6.21,60886.85261,2105991.792,"852 Olson Manor Apt. 860
North Meaganhaven, MP 22777"
58945.507,6.635288857,4.490071755,4.25,47225.66765,948366.9679,"399 Lindsey Extension
Port Elizabethport, ME 70413"
88090.37432,4.192968844,7.503210113,4.34,55833.58223,1641473.662,"912 Michael Well
Lake Taylor, AK 56349"
61269.49231,4.760420942,7.804221689,6.14,41079.48627,999369.7984,"07975 Olivia Drive Suite 412
Shelbyview, WY 49540"
77910.2699,4.638074724,6.30458615,4.35,28126.82564,983180.3746,"7319 Gray Street Apt. 003
Hamiltonshire, WI 70268"
71500.87164,7.759013435,5.748082223,4.09,33741.7412,1439892.632,"1296 Elizabeth Street
North Stephen, VA 49776-7211"
77049.01999,5.614853827,5.657957746,2.17,19146.68419,812512.2413,"10594 Lee Burgs
South Daniel, NV 82349"
72474.89346,6.702517795,7.31081825,3.16,33307.05501,1304511.899,"3038 Smith Springs
Sarahville, MI 32945-5394"
69866.02451,5.83202653,6.873508167,2.14,48601.33237,1246270.01,"0307 Delgado Neck Apt. 340
Sarahfort, SC 76572-8997"
78355.3537,5.41008633,6.858259096,4.02,26740.95457,1277112.117,"797 Jerry Loaf
Christinabury, DE 10481-0476"
76541.47992,5.660339804,8.177654293,3.03,45686.08273,1734814.16,"60984 Jeffrey Walk
Lake Devinport, NJ 48846-8791"
68779.1743,5.198650574,7.836796128,6.11,18901.41543,869924.0584,"649 Miller Fork Apt. 925
West Geraldside, VT 87236-9508"
52034.91153,6.95535441,6.83609345,2.2,20444.78627,961727.4684,"3476 Romero Track Suite 459
Samanthaville, CO 31117"
91937.80789,5.153942345,6.905806012,4.37,19332.41978,1267150.837,"61051 Richard Locks Apt. 499
South Cindyberg, WV 41881"
66467.92305,7.484255954,6.570454841,4.27,59258.48602,1820189.533,"060 John Place Suite 221
New Susanmouth, DC 29629"
62399.28279,5.031460473,6.657811047,4.02,29409.21187,716344.6279,"1504 Michael Tunnel
Kathleenfurt, SC 35732-2763"
63477.2577,7.5818281,7.023402557,5.31,28894.49794,1204400.616,"004 Jessica Rapid Apt. 549
Chelseyshire, MI 32396"
67396.96811,7.043434912,7.661429433,3.21,42768.37336,1560805.071,"47072 Middleton Isle
Wrighttown, NE 39331"
80371.44642,7.497837318,8.318208245,4.36,18859.2903,1644242.024,"27895 Snyder Trace
Michaelstad, NM 96388"
64276.53753,6.993607044,9.382365597,4.14,40728.77666,1586312.158,"4618 Yolanda Valley Suite 686
Ashleyborough, NH 90179-9423"
59084.7252,7.086564276,6.144058873,2.11,42955.90836,1073254.144,"173 Robert Viaduct Suite 666
Duartehaven, IN 29424"
55040.23986,6.11305499,4.97716915,4.29,58040.67422,1090888.963,"198 Jason Mall Apt. 708
Laurieside, CT 55153"
77803.18625,6.646958009,7.161329308,5.38,42090.9482,1568181.614,"Unit 3061 Box 5285
DPO AP 84263-3820"
49767.03433,6.656389733,7.020757423,4.06,40776.07911,927978.9092,"556 Morgan Locks
Griffithton, ND 65308"
56741.4166,5.785098314,8.590280907,6.22,26252.12933,985006.9862,"099 Robin Wall
North Andrea, VT 47173"
65904.80993,6.305504899,7.391576554,3.26,43800.05086,1636414.892,"18209 Francis Hollow
South Mistytown, ID 70388"
73019.81772,7.277487017,5.754071063,2.43,50931.75153,1542488.695,"413 Ruiz Harbor
East Dwaynefurt, AR 67836"
57521.6855,5.31838063,7.641761915,4.38,29113.40873,806255.8756,"19677 Harris Port
Duarteberg, ME 21314"
71486.95568,4.924755233,6.888194935,2.2,41479.08232,1101341.194,"1494 Jesse Square
Tracyshire, OR 66419-4633"
81107.896,6.537477886,8.391016041,6.3,40936.98964,1787324.506,"Unit 9428 Box 9990
DPO AE 77397"
72006.81109,5.71778448,6.942240488,2.01,37402.08393,1235593.277,"79128 David Stream Suite 581
Gibsonview, DC 25798-0052"
66071.92533,6.354552332,6.733598516,2.27,19935.30267,1033626.411,"1029 Warner Mountain
South Danielleville, DE 93493-7910"
72655.35365,5.923908294,7.378111938,3.02,38039.25299,1335848.332,"7824 Alexander Wells
South Michael, RI 90908"
60685.9264,6.240501135,7.151434764,6.12,27530.56599,943469.808,"955 Yates Spurs
Wandaborough, MS 55302"
81044.94476,6.181163444,6.075156455,4.48,38512.4832,1382998.251,"6333 Courtney Mountains
South Amandashire, MA 58101"
58318.8615,6.643225713,7.028824446,4.29,29491.63527,859208.7212,"20090 Stephanie Branch Suite 447
Amandaberg, PA 77785"
65674.59699,6.583891772,7.120266466,4,34492.79331,1234629.595,"3159 Griffith Plains Apt. 215
West Briantown, AZ 75098"
78859.80766,5.834477296,6.948152214,3.15,38198.79736,1248845.209,"0865 Amy Circles
East Erinburgh, VT 38076-2616"
75844.98746,5.876525483,6.686444473,4.17,31903.37547,1108912.515,"985 Matthew Circles Apt. 923
Dannymouth, MO 92329"
77615.85134,6.20060293,6.909326582,2.27,36591.52345,1466411.79,"0243 Banks Cove Suite 863
Williamchester, OR 45035"
55988.13923,7.187558599,6.083343255,3.43,55042.91443,1454035.008,"Unit 7390 Box 2056
DPO AP 25324"
79571.60308,7.27567668,4.29822055,3.3,43601.7107,1457230.646,"USNS Hoffman
FPO AE 23485"
68099.65344,4.916225148,6.108966827,2,35347.133,837540.1697,"89331 Matthew Station
East Timothyside, NE 40215-8990"
69489.40343,3.394290808,7.861659356,5.34,28389.5975,694472.1081,"915 Williams Shores Suite 900
North Paula, NC 10613"
95212.46909,6.396503504,8.700428328,4.28,43890.03872,2139725.54,"983 Joseph Roads
North Clintonstad, MH 00999"
58533.13639,5.254805402,7.288337749,4.38,49321.05718,1285312.244,"683 Garza Port Apt. 033
Susanview, IN 68879-6525"
61875.07597,5.902141852,6.152203519,4.18,35833.39308,975005.7737,"213 Eaton Glen
Port Zacharymouth, IN 79205-6001"
80422.26188,5.930012207,7.636755304,3.21,51383.02413,1661435.48,"5790 Linda Drive
South Kelseychester, NH 66506-0128"
41064.87217,5.087521122,7.09989855,5.45,37600.68728,557228.7842,"757 Howard Via
Lake William, NH 07208"
68885.98661,5.638185034,5.604893614,3.37,21688.8083,871325.2613,"91339 Page Haven Suite 833
Vegaland, WI 86775"
70657.39833,7.253377051,6.349965618,2.31,22743.50723,1246485.184,"4892 Dana Landing Apt. 954
Cathytown, NC 83325"
78199.45501,5.097762701,6.163614759,2.01,50241.0408,1491153.03,"914 Black Roads Suite 378
Jacquelinetown, DE 52211"
63536.04919,6.642536177,7.736523111,6.28,45842.39381,1532682.048,"4370 Phillips Plain Apt. 677
Dudleyburgh, RI 34309"
57191.89561,6.10770305,6.077955688,2.07,21518.52517,646248.1834,"0551 Harris Mews Apt. 676
South Colleenstad, OK 76109"
88733.44803,4.740032187,7.91438674,4,32505.91637,1397943.513,"5513 Ward Mission Suite 961
West Melissafort, NH 86610"
46285.83806,6.388845621,8.76342664,3.42,42246.01753,1153321.604,"4366 Lewis Crescent Suite 780
Paynefurt, VT 65844"
71799.86053,4.633368994,7.239251808,3.37,33178.3664,1135030.683,"PSC 9249, Box 8264
APO AE 94608"
63700.88828,6.534634687,6.014719301,2.07,52554.41103,1312466.974,"1125 Timothy Landing Suite 089
North Michelleburgh, DE 43595-7674"
61516.10033,5.447567553,7.808975224,4.26,44913.2108,1224001.871,"4005 Desiree Circles Apt. 228
Kristinatown, CA 37998-8425"
66749.5692,7.156438049,6.097469333,3.37,46553.97583,1394637.65,"1630 Castillo Summit Apt. 619
East Karenborough, VA 26540-5015"
85668.89693,5.332464491,7.667315975,6.49,24272.72411,1218125.212,"40806 Gonzalez Ports Suite 735
Richardbury, LA 07364"
53562.40354,6.323327765,4.027930716,3.13,17964.4699,266298.8811,"441 Ryan Courts Suite 717
Gonzalesport, NV 30350"
61134.78903,5.510088341,6.430482045,4.04,49167.47598,1052567.699,"696 Morales Mount
North Stephaniefurt, IL 15970-0880"
70643.17931,7.863844807,7.713449134,5.03,24298.96807,1460450.981,"4119 Armstrong Garden Suite 396
Hawkinsville, AZ 45777"
76635.9532,5.773928786,5.898447428,3.41,39792.55162,1205377.911,"4764 Kevin Turnpike
North Kristy, MH 98016-2735"
74229.47176,6.738855398,6.486821315,2.24,20042.99352,1110394.025,"27781 Emily Mission Suite 338
Diazfort, SD 77874"
68742.98732,6.068787669,7.316551474,4.44,34008.88188,1218566.262,"PSC 7604, Box 4292
APO AP 69437-0477"
42245.80078,4.878096045,7.328273933,4.34,53670.66263,862865.8153,"1221 Moore Parkways Suite 970
South Zachary, GA 88442"
57631.59791,5.651092761,4.960131756,4.27,33884.18379,705100.5116,"483 Henry Locks
Wilcoxtown, SD 27970"
71066.80865,4.51997251,5.765715832,2.44,43419.88705,1112194.752,"37016 David Glens Apt. 820
North Sydneyborough, MA 23001-0912"
71813.75784,5.135510991,7.656990079,3.08,27307.96558,1049981.352,"1566 Jesus Expressway Suite 832
Kathrynview, AK 07505"
80154.87152,7.006200196,5.726046839,4.24,45608.50108,1650269.18,"996 Cristina Park
Marshallmouth, OK 70984"
71229.35796,4.850190809,6.978127664,4.15,27168.84219,699787.319,"979 Amanda Mills Apt. 740
Jamesmouth, IN 33835-2971"
65182.11557,3.639344477,7.014834535,4.12,32729.59673,779106.0225,"97736 Brooks Lights
Port Rhonda, PA 26349"
65258.21368,8.254232786,7.85838329,3.41,44352.88381,1748474.694,"21023 Jennifer Summit
Port Brittanyburgh, PR 59046"
79988.56869,5.351595602,7.26151038,4.11,53109.81138,1550036.519,"PSC 0911, Box 4735
APO AE 04626-3158"
49664.26757,4.501301565,5.737675859,3.35,29403.51206,581134.9649,"7886 Laurie Street Suite 487
Lindsayberg, OK 30647"
73579.39609,7.590796628,8.374680413,5.04,37368.20507,1537765.661,"6624 Tina Trail Apt. 796
Annaside, MN 18320-8664"
75865.63461,5.741840454,6.787658333,3.37,30350.78086,975054.5664,"27680 Kayla Garden Apt. 502
Lake Amytown, VT 21723-8240"
